factory_id,hub_id,country_code,category_id,manufacturing_cost,transport_cost,hub_handling_cost,last_mile_cost,tariff_pct,tariff_amount,total_landed_cost,transit_days,max_lead_time_days,is_lead_time_feasible,is_geopolitically_restricted
F_MX_01,H_CN_01,CN,CAT07,32.94,39.7,1.57,1.24,0.1,3.29,78.74,40,68,1,0
F_MX_01,H_CN_01,JP,CAT07,32.94,39.7,1.57,2.5,0.1,3.29,80.0,44,54,1,1
F_MX_01,H_CN_01,KR,CAT07,32.94,39.7,1.57,3.46,0.1,3.29,80.96,42,53,1,0
F_MX_01,H_CN_01,IN,CAT07,32.94,39.7,1.57,5.52,0.1,3.29,83.02,53,69,1,1
F_MX_01,H_CN_01,VN,CAT07,32.94,39.7,1.57,5.21,0.1,3.29,82.71,47,69,1,0
F_MX_01,H_CN_01,AU,CAT07,32.94,39.7,1.57,5.36,0.12,3.95,83.52,60,54,0,0
F_MX_01,H_JP_01,US,CAT07,32.94,28.86,4.67,8.5,0.01,0.33,75.3,68,52,0,0
F_MX_01,H_JP_01,CA,CAT07,32.94,28.86,4.67,6.96,0.03,0.99,74.42,61,54,0,0
F_MX_01,H_JP_01,MX,CAT07,32.94,28.86,4.67,7.44,0.0,0.0,73.91,70,68,0,0
F_MX_01,H_JP_01,BR,CAT07,32.94,28.86,4.67,13.34,0.08,2.64,82.45,91,68,0,0
F_MX_01,H_JP_01,AR,CAT07,32.94,28.86,4.67,14.51,0.1,3.29,84.27,93,69,0,0
F_MX_01,H_JP_01,DE,CAT07,32.94,28.86,4.67,6.98,0.08,2.64,76.09,65,52,0,0
F_MX_01,H_JP_01,GB,CAT07,32.94,28.86,4.67,8.21,0.08,2.64,77.32,65,52,0,0
F_MX_01,H_JP_01,FR,CAT07,32.94,28.86,4.67,7.93,0.08,2.64,77.04,67,55,0,0
F_MX_01,H_JP_01,AE,CAT07,32.94,28.86,4.67,7.05,0.08,2.64,76.16,62,67,1,0
F_MX_01,H_JP_01,SA,CAT07,32.94,28.86,4.67,7.85,0.08,2.64,76.96,64,68,1,0
F_MX_01,H_JP_01,ZA,CAT07,32.94,28.86,4.67,11.38,0.12,3.95,81.8,81,66,0,0
F_MX_01,H_JP_01,CN,CAT07,32.94,28.86,4.67,7.46,0.1,3.29,77.22,45,68,1,0
F_MX_01,H_JP_01,JP,CAT07,32.94,28.86,4.67,1.38,0.1,3.29,71.14,36,54,1,0
F_MX_01,H_JP_01,KR,CAT07,32.94,28.86,4.67,7.1,0.1,3.29,76.86,38,53,1,0
F_MX_01,H_JP_01,IN,CAT07,32.94,28.86,4.67,4.76,0.1,3.29,74.52,55,69,1,0
F_MX_01,H_JP_01,VN,CAT07,32.94,28.86,4.67,5.0,0.1,3.29,74.76,48,69,1,0
F_MX_01,H_JP_01,AU,CAT07,32.94,28.86,4.67,5.5,0.12,3.95,75.92,57,54,0,0
F_MX_01,H_KR_01,US,CAT07,32.94,33.07,3.21,7.58,0.01,0.33,77.13,70,52,0,0
F_MX_01,H_KR_01,CA,CAT07,32.94,33.07,3.21,6.67,0.03,0.99,76.88,63,54,0,0
F_MX_01,H_KR_01,MX,CAT07,32.94,33.07,3.21,10.36,0.0,0.0,79.58,72,68,0,0
F_MX_01,H_KR_01,BR,CAT07,32.94,33.07,3.21,14.7,0.08,2.64,86.56,92,68,0,0
F_MX_01,H_KR_01,AR,CAT07,32.94,33.07,3.21,13.55,0.1,3.29,86.06,96,69,0,0
F_MX_01,H_KR_01,DE,CAT07,32.94,33.07,3.21,6.63,0.08,2.64,78.49,63,52,0,0
F_MX_01,H_KR_01,GB,CAT07,32.94,33.07,3.21,6.52,0.08,2.64,78.38,64,52,0,0
F_MX_01,H_KR_01,FR,CAT07,32.94,33.07,3.21,6.53,0.08,2.64,78.39,66,55,0,0
F_MX_01,H_KR_01,AE,CAT07,32.94,33.07,3.21,6.54,0.08,2.64,78.4,59,67,1,0
F_MX_01,H_KR_01,SA,CAT07,32.94,33.07,3.21,6.29,0.08,2.64,78.15,61,68,1,0
F_MX_01,H_KR_01,ZA,CAT07,32.94,33.07,3.21,10.0,0.12,3.95,83.17,78,66,0,0
F_MX_01,H_KR_01,CN,CAT07,32.94,33.07,3.21,5.59,0.1,3.29,78.1,42,68,1,0
F_MX_01,H_KR_01,JP,CAT07,32.94,33.07,3.21,2.04,0.1,3.29,74.55,38,54,1,0
F_MX_01,H_KR_01,KR,CAT07,32.94,33.07,3.21,0.92,0.1,3.29,73.43,36,53,1,0
F_MX_01,H_KR_01,IN,CAT07,32.94,33.07,3.21,5.3,0.1,3.29,77.81,52,69,1,0
F_MX_01,H_KR_01,VN,CAT07,32.94,33.07,3.21,5.2,0.1,3.29,77.71,45,69,1,0
F_MX_01,H_KR_01,AU,CAT07,32.94,33.07,3.21,6.17,0.12,3.95,79.34,57,54,0,0
F_MX_01,H_IN_01,US,CAT07,32.94,49.01,3.0,11.32,0.01,0.33,96.6,91,52,0,0
F_MX_01,H_IN_01,CA,CAT07,32.94,49.01,3.0,9.26,0.03,0.99,95.2,85,54,0,0
F_MX_01,H_IN_01,MX,CAT07,32.94,49.01,3.0,13.15,0.0,0.0,98.1,97,68,0,0
F_MX_01,H_IN_01,BR,CAT07,32.94,49.01,3.0,12.68,0.08,2.64,100.27,93,68,0,0
F_MX_01,H_IN_01,AR,CAT07,32.94,49.01,3.0,13.07,0.1,3.29,101.31,97,69,0,0
F_MX_01,H_IN_01,DE,CAT07,32.94,49.01,3.0,5.88,0.08,2.64,93.47,68,52,0,0
F_MX_01,H_IN_01,GB,CAT07,32.94,49.01,3.0,6.43,0.08,2.64,94.02,71,52,0,0
F_MX_01,H_IN_01,FR,CAT07,32.94,49.01,3.0,6.23,0.08,2.64,93.82,70,55,0,0
F_MX_01,H_IN_01,AE,CAT07,32.94,49.01,3.0,4.42,0.08,2.64,92.01,54,67,1,0
F_MX_01,H_IN_01,SA,CAT07,32.94,49.01,3.0,5.35,0.08,2.64,92.94,56,68,1,0
F_MX_01,H_IN_01,ZA,CAT07,32.94,49.01,3.0,6.03,0.12,3.95,94.93,72,66,0,0
F_MX_01,H_IN_01,CN,CAT07,32.94,49.01,3.0,5.08,0.1,3.29,93.32,59,68,1,0
F_MX_01,H_IN_01,JP,CAT07,32.94,49.01,3.0,5.52,0.1,3.29,93.76,68,54,0,0
F_MX_01,H_IN_01,KR,CAT07,32.94,49.01,3.0,5.7,0.1,3.29,93.94,65,53,0,0
F_MX_01,H_IN_01,IN,CAT07,32.94,49.01,3.0,1.98,0.1,3.29,90.22,48,69,1,0
F_MX_01,H_IN_01,VN,CAT07,32.94,49.01,3.0,3.73,0.1,3.29,91.97,59,69,1,0
F_MX_01,H_IN_01,AU,CAT07,32.94,49.01,3.0,6.4,0.12,3.95,95.3,74,54,0,0
F_MX_01,H_VN_01,US,CAT07,32.94,46.55,2.33,12.21,0.01,0.33,94.36,97,52,0,0
F_MX_01,H_VN_01,CA,CAT07,32.94,46.55,2.33,9.14,0.03,0.99,91.95,90,54,0,0
F_MX_01,H_VN_01,MX,CAT07,32.94,46.55,2.33,10.68,0.0,0.0,92.5,100,68,0,0
F_MX_01,H_VN_01,BR,CAT07,32.94,46.55,2.33,12.18,0.08,2.64,96.64,108,68,0,0
F_MX_01,H_VN_01,AR,CAT07,32.94,46.55,2.33,14.56,0.1,3.29,99.67,106,69,0,0
F_MX_01,H_VN_01,DE,CAT07,32.94,46.55,2.33,7.57,0.08,2.64,92.03,82,52,0,0
F_MX_01,H_VN_01,GB,CAT07,32.94,46.55,2.33,9.39,0.08,2.64,93.85,84,52,0,0
F_MX_01,H_VN_01,FR,CAT07,32.94,46.55,2.33,8.09,0.08,2.64,92.55,84,55,0,0
F_MX_01,H_VN_01,AE,CAT07,32.94,46.55,2.33,5.72,0.08,2.64,90.18,70,67,0,0
F_MX_01,H_VN_01,SA,CAT07,32.94,46.55,2.33,5.17,0.08,2.64,89.63,73,68,0,0
F_MX_01,H_VN_01,ZA,CAT07,32.94,46.55,2.33,8.73,0.12,3.95,94.5,84,66,0,0
F_MX_01,H_VN_01,CN,CAT07,32.94,46.55,2.33,4.38,0.1,3.29,89.49,60,68,1,0
F_MX_01,H_VN_01,JP,CAT07,32.94,46.55,2.33,5.08,0.1,3.29,90.19,65,54,0,0
F_MX_01,H_VN_01,KR,CAT07,32.94,46.55,2.33,5.45,0.1,3.29,90.56,62,53,0,0
F_MX_01,H_VN_01,IN,CAT07,32.94,46.55,2.33,7.55,0.1,3.29,92.66,61,69,1,0
F_MX_01,H_VN_01,VN,CAT07,32.94,46.55,2.33,1.73,0.1,3.29,86.84,52,69,1,0
F_MX_01,H_VN_01,AU,CAT07,32.94,46.55,2.33,2.22,0.12,3.95,87.99,67,54,0,0
F_MX_01,H_AU_01,US,CAT07,32.94,42.19,4.3,10.83,0.01,0.33,90.59,88,52,0,0
F_MX_01,H_AU_01,CA,CAT07,32.94,42.19,4.3,9.55,0.03,0.99,89.97,87,54,0,0
F_MX_01,H_AU_01,MX,CAT07,32.94,42.19,4.3,9.1,0.0,0.0,88.53,84,68,0,0
F_MX_01,H_AU_01,BR,CAT07,32.94,42.19,4.3,11.9,0.08,2.64,93.97,88,68,0,0
F_MX_01,H_AU_01,AR,CAT07,32.94,42.19,4.3,9.54,0.1,3.29,92.26,78,69,0,0
F_MX_01,H_AU_01,DE,CAT07,32.94,42.19,4.3,14.14,0.08,2.64,96.21,95,52,0,0
F_MX_01,H_AU_01,GB,CAT07,32.94,42.19,4.3,15.03,0.08,2.64,97.1,97,52,0,0
F_MX_01,H_AU_01,FR,CAT07,32.94,42.19,4.3,14.63,0.08,2.64,96.7,97,55,0,0
F_MX_01,H_AU_01,AE,CAT07,32.94,42.19,4.3,10.53,0.08,2.64,92.6,81,67,0,0
F_MX_01,H_AU_01,SA,CAT07,32.94,42.19,4.3,8.91,0.08,2.64,90.98,84,68,0,0
F_MX_01,H_AU_01,ZA,CAT07,32.94,42.19,4.3,8.12,0.12,3.95,91.5,78,66,0,0
F_MX_01,H_AU_01,CN,CAT07,32.94,42.19,4.3,7.6,0.1,3.29,90.32,72,68,0,0
F_MX_01,H_AU_01,JP,CAT07,32.94,42.19,4.3,7.0,0.1,3.29,89.72,68,54,0,0
F_MX_01,H_AU_01,KR,CAT07,32.94,42.19,4.3,5.54,0.1,3.29,88.26,68,53,0,0
F_MX_01,H_AU_01,IN,CAT07,32.94,42.19,4.3,5.09,0.1,3.29,87.81,74,69,0,0
F_MX_01,H_AU_01,VN,CAT07,32.94,42.19,4.3,6.06,0.1,3.29,88.78,65,69,1,0
F_MX_01,H_AU_01,AU,CAT07,32.94,42.19,4.3,0.54,0.12,3.95,83.92,43,54,1,0
F_MX_01,H_US_01,US,CAT08,16.99,0.73,3.92,0.64,0.01,0.17,22.45,3,52,1,0
F_MX_01,H_US_01,CA,CAT08,16.99,0.73,3.92,7.38,0.03,0.51,29.53,12,53,1,0
F_MX_01,H_US_01,MX,CAT08,16.99,0.73,3.92,2.17,0.0,0.0,23.81,5,65,1,0
F_MX_01,H_US_01,BR,CAT08,16.99,0.73,3.92,4.98,0.08,1.36,27.98,24,66,1,0
F_MX_01,H_US_01,AR,CAT08,16.99,0.73,3.92,5.9,0.1,1.7,29.24,29,68,1,0
F_MX_01,H_US_01,DE,CAT08,16.99,0.73,3.92,7.34,0.08,1.36,30.34,30,51,1,0
F_MX_01,H_US_01,GB,CAT08,16.99,0.73,3.92,5.41,0.08,1.36,28.41,26,53,1,0
F_MX_01,H_US_01,FR,CAT08,16.99,0.73,3.92,7.37,0.08,1.36,30.37,29,54,1,0
F_MX_01,H_US_01,AE,CAT08,16.99,0.73,3.92,11.1,0.08,1.36,34.1,45,66,1,0
F_MX_01,H_US_01,SA,CAT08,16.99,0.73,3.92,8.75,0.08,1.36,31.75,43,68,1,0
F_MX_01,H_US_01,ZA,CAT08,16.99,0.73,3.92,9.65,0.12,2.04,33.33,48,69,1,0
F_MX_01,H_US_01,CN,CAT08,16.99,0.73,3.92,8.61,0.1,1.7,31.95,42,67,1,1
F_MX_01,H_US_01,JP,CAT08,16.99,0.73,3.92,8.91,0.1,1.7,32.25,37,55,1,0
F_MX_01,H_US_01,KR,CAT08,16.99,0.73,3.92,9.97,0.1,1.7,33.31,39,54,1,0
F_MX_01,H_US_01,IN,CAT08,16.99,0.73,3.92,10.6,0.1,1.7,33.94,49,69,1,0
F_MX_01,H_US_01,VN,CAT08,16.99,0.73,3.92,12.84,0.1,1.7,36.18,49,67,1,0
F_MX_01,H_US_01,AU,CAT08,16.99,0.73,3.92,10.53,0.12,2.04,34.21,51,52,1,0
F_MX_01,H_CA_01,US,CAT08,16.99,2.86,3.88,6.81,0.01,0.17,30.71,14,52,1,0
F_MX_01,H_CA_01,CA,CAT08,16.99,2.86,3.88,1.89,0.03,0.51,26.13,10,53,1,0
F_MX_01,H_CA_01,MX,CAT08,16.99,2.86,3.88,6.63,0.0,0.0,30.36,19,65,1,0
F_MX_01,H_CA_01,BR,CAT08,16.99,2.86,3.88,5.95,0.08,1.36,31.04,32,66,1,0
F_MX_01,H_CA_01,AR,CAT08,16.99,2.86,3.88,8.16,0.1,1.7,33.59,39,68,1,0
F_MX_01,H_CA_01,DE,CAT08,16.99,2.86,3.88,4.4,0.08,1.36,29.49,30,51,1,0
F_MX_01,H_CA_01,GB,CAT08,16.99,2.86,3.88,4.55,0.08,1.36,29.64,26,53,1,0
F_MX_01,H_CA_01,FR,CAT08,16.99,2.86,3.88,4.44,0.08,1.36,29.53,29,54,1,0
F_MX_01,H_CA_01,AE,CAT08,16.99,2.86,3.88,8.94,0.08,1.36,34.03,45,66,1,0
F_MX_01,H_CA_01,SA,CAT08,16.99,2.86,3.88,9.11,0.08,1.36,34.2,43,68,1,0
F_MX_01,H_CA_01,ZA,CAT08,16.99,2.86,3.88,10.99,0.12,2.04,36.76,52,69,1,0
F_MX_01,H_CA_01,CN,CAT08,16.99,2.86,3.88,9.87,0.1,1.7,35.3,45,67,1,0
F_MX_01,H_CA_01,JP,CAT08,16.99,2.86,3.88,7.43,0.1,1.7,32.86,43,55,1,0
F_MX_01,H_CA_01,KR,CAT08,16.99,2.86,3.88,9.21,0.1,1.7,34.64,44,54,1,0
F_MX_01,H_CA_01,IN,CAT08,16.99,2.86,3.88,9.11,0.1,1.7,34.54,50,69,1,0
F_MX_01,H_CA_01,VN,CAT08,16.99,2.86,3.88,10.1,0.1,1.7,35.53,53,67,1,0
F_MX_01,H_CA_01,AU,CAT08,16.99,2.86,3.88,13.94,0.12,2.04,39.71,62,52,0,0
F_MX_01,H_MX_01,US,CAT08,16.99,0.84,1.6,7.88,0.01,0.17,27.48,8,52,1,0
F_MX_01,H_MX_01,CA,CAT08,16.99,0.84,1.6,5.67,0.03,0.51,25.61,15,53,1,0
F_MX_01,H_MX_01,MX,CAT08,16.99,0.84,1.6,0.58,0.0,0.0,20.01,3,65,1,0
F_MX_01,H_MX_01,BR,CAT08,16.99,0.84,1.6,5.28,0.08,1.36,26.07,23,66,1,0
F_MX_01,H_MX_01,AR,CAT08,16.99,0.84,1.6,5.12,0.1,1.7,26.25,26,68,1,0
F_MX_01,H_MX_01,DE,CAT08,16.99,0.84,1.6,8.58,0.08,1.36,29.37,33,51,1,0
F_MX_01,H_MX_01,GB,CAT08,16.99,0.84,1.6,7.3,0.08,1.36,28.09,30,53,1,0
F_MX_01,H_MX_01,FR,CAT08,16.99,0.84,1.6,6.71,0.08,1.36,27.5,32,54,1,0
F_MX_01,H_MX_01,AE,CAT08,16.99,0.84,1.6,10.12,0.08,1.36,30.91,49,66,1,0
F_MX_01,H_MX_01,SA,CAT08,16.99,0.84,1.6,10.01,0.08,1.36,30.8,47,68,1,0
F_MX_01,H_MX_01,ZA,CAT08,16.99,0.84,1.6,12.91,0.12,2.04,34.38,48,69,1,0
F_MX_01,H_MX_01,CN,CAT08,16.99,0.84,1.6,10.58,0.1,1.7,31.71,46,67,1,0
F_MX_01,H_MX_01,JP,CAT08,16.99,0.84,1.6,9.88,0.1,1.7,31.01,39,55,1,0
F_MX_01,H_MX_01,KR,CAT08,16.99,0.84,1.6,10.1,0.1,1.7,31.23,41,54,1,0
F_MX_01,H_MX_01,IN,CAT08,16.99,0.84,1.6,12.72,0.1,1.7,33.85,53,69,1,0
F_MX_01,H_MX_01,VN,CAT08,16.99,0.84,1.6,10.89,0.1,1.7,32.02,52,67,1,0
F_MX_01,H_MX_01,AU,CAT08,16.99,0.84,1.6,13.21,0.12,2.04,34.68,49,52,1,0
F_MX_01,H_BR_01,US,CAT08,16.99,9.02,2.84,6.38,0.01,0.17,35.4,53,52,0,0
F_MX_01,H_BR_01,CA,CAT08,16.99,9.02,2.84,8.58,0.03,0.51,37.94,59,53,0,0
F_MX_01,H_BR_01,MX,CAT08,16.99,9.02,2.84,6.78,0.0,0.0,35.63,51,65,1,0
F_MX_01,H_BR_01,BR,CAT08,16.99,9.02,2.84,1.47,0.08,1.36,31.68,26,66,1,0
F_MX_01,H_BR_01,AR,CAT08,16.99,9.02,2.84,7.64,0.1,1.7,38.19,32,68,1,0
F_MX_01,H_BR_01,DE,CAT08,16.99,9.02,2.84,7.16,0.08,1.36,37.37,58,51,0,0
F_MX_01,H_BR_01,GB,CAT08,16.99,9.02,2.84,7.77,0.08,1.36,37.98,56,53,0,0
F_MX_01,H_BR_01,FR,CAT08,16.99,9.02,2.84,7.14,0.08,1.36,37.35,55,54,0,0
F_MX_01,H_BR_01,AE,CAT08,16.99,9.02,2.84,9.55,0.08,1.36,39.76,64,66,1,0
F_MX_01,H_BR_01,SA,CAT08,16.99,9.02,2.84,7.94,0.08,1.36,38.15,61,68,1,0
F_MX_01,H_BR_01,ZA,CAT08,16.99,9.02,2.84,4.86,0.12,2.04,35.75,47,69,1,0
F_MX_01,H_BR_01,CN,CAT08,16.99,9.02,2.84,12.62,0.1,1.7,43.17,80,67,0,0
F_MX_01,H_BR_01,JP,CAT08,16.99,9.02,2.84,13.96,0.1,1.7,44.51,85,55,0,0
F_MX_01,H_BR_01,KR,CAT08,16.99,9.02,2.84,14.51,0.1,1.7,45.06,85,54,0,0
F_MX_01,H_BR_01,IN,CAT08,16.99,9.02,2.84,11.93,0.1,1.7,42.48,72,69,0,0
F_MX_01,H_BR_01,VN,CAT08,16.99,9.02,2.84,14.3,0.1,1.7,44.85,81,67,0,0
F_MX_01,H_BR_01,AU,CAT08,16.99,9.02,2.84,11.36,0.12,2.04,42.25,72,52,0,0
F_MX_01,H_DE_01,US,CAT08,16.99,11.41,4.56,6.09,0.01,0.17,39.22,57,52,0,0
F_MX_01,H_DE_01,CA,CAT08,16.99,11.41,4.56,4.96,0.03,0.51,38.43,54,53,0,0
F_MX_01,H_DE_01,MX,CAT08,16.99,11.41,4.56,7.72,0.0,0.0,40.68,63,65,1,0
F_MX_01,H_DE_01,BR,CAT08,16.99,11.41,4.56,7.01,0.08,1.36,41.33,62,66,1,0
F_MX_01,H_DE_01,AR,CAT08,16.99,11.41,4.56,8.34,0.1,1.7,43.0,71,68,0,0
F_MX_01,H_DE_01,DE,CAT08,16.99,11.41,4.56,1.13,0.08,1.36,35.45,33,51,1,0
F_MX_01,H_DE_01,GB,CAT08,16.99,11.41,4.56,4.84,0.08,1.36,39.16,35,53,1,0
F_MX_01,H_DE_01,FR,CAT08,16.99,11.41,4.56,3.35,0.08,1.36,37.67,34,54,1,0
F_MX_01,H_DE_01,AE,CAT08,16.99,11.41,4.56,5.11,0.08,1.36,39.43,48,66,1,0
F_MX_01,H_DE_01,SA,CAT08,16.99,11.41,4.56,5.1,0.08,1.36,39.42,46,68,1,0
F_MX_01,H_DE_01,ZA,CAT08,16.99,11.41,4.56,7.7,0.12,2.04,42.7,62,69,1,0
F_MX_01,H_DE_01,CN,CAT08,16.99,11.41,4.56,6.17,0.1,1.7,40.83,56,67,1,0
F_MX_01,H_DE_01,JP,CAT08,16.99,11.41,4.56,7.71,0.1,1.7,42.37,62,55,0,0
F_MX_01,H_DE_01,KR,CAT08,16.99,11.41,4.56,6.61,0.1,1.7,41.27,60,54,0,0
F_MX_01,H_DE_01,IN,CAT08,16.99,11.41,4.56,5.97,0.1,1.7,40.63,54,69,1,0
F_MX_01,H_DE_01,VN,CAT08,16.99,11.41,4.56,7.7,0.1,1.7,42.36,63,67,1,0
F_MX_01,H_DE_01,AU,CAT08,16.99,11.41,4.56,11.45,0.12,2.04,46.45,79,52,0,0
F_MX_01,H_GB_01,US,CAT08,16.99,9.47,3.22,5.99,0.01,0.17,35.84,50,52,1,0
F_MX_01,H_GB_01,CA,CAT08,16.99,9.47,3.22,4.81,0.03,0.51,35.0,47,53,1,0
F_MX_01,H_GB_01,MX,CAT08,16.99,9.47,3.22,7.05,0.0,0.0,36.73,56,65,1,0
F_MX_01,H_GB_01,BR,CAT08,16.99,9.47,3.22,7.58,0.08,1.36,38.62,56,66,1,0
F_MX_01,H_GB_01,AR,CAT08,16.99,9.47,3.22,10.48,0.1,1.7,41.86,65,68,1,0
F_MX_01,H_GB_01,DE,CAT08,16.99,9.47,3.22,7.53,0.08,1.36,38.57,29,51,1,0
F_MX_01,H_GB_01,GB,CAT08,16.99,9.47,3.22,1.26,0.08,1.36,32.3,28,53,1,0
F_MX_01,H_GB_01,FR,CAT08,16.99,9.47,3.22,5.12,0.08,1.36,36.16,29,54,1,0
F_MX_01,H_GB_01,AE,CAT08,16.99,9.47,3.22,5.45,0.08,1.36,36.49,45,66,1,0
F_MX_01,H_GB_01,SA,CAT08,16.99,9.47,3.22,4.72,0.08,1.36,35.76,43,68,1,0
F_MX_01,H_GB_01,ZA,CAT08,16.99,9.47,3.22,8.28,0.12,2.04,40.0,58,69,1,0
F_MX_01,H_GB_01,CN,CAT08,16.99,9.47,3.22,6.26,0.1,1.7,37.64,52,67,1,0
F_MX_01,H_GB_01,JP,CAT08,16.99,9.47,3.22,6.69,0.1,1.7,38.07,58,55,0,0
F_MX_01,H_GB_01,KR,CAT08,16.99,9.47,3.22,6.31,0.1,1.7,37.69,56,54,0,0
F_MX_01,H_GB_01,IN,CAT08,16.99,9.47,3.22,6.6,0.1,1.7,37.98,51,69,1,0
F_MX_01,H_GB_01,VN,CAT08,16.99,9.47,3.22,6.94,0.1,1.7,38.32,60,67,1,0
F_MX_01,H_GB_01,AU,CAT08,16.99,9.47,3.22,11.34,0.12,2.04,43.06,76,52,0,0
F_MX_01,H_AE_01,US,CAT08,16.99,15.31,2.99,9.47,0.01,0.17,44.93,87,52,0,0
F_MX_01,H_AE_01,CA,CAT08,16.99,15.31,2.99,7.8,0.03,0.51,43.6,82,53,0,0
F_MX_01,H_AE_01,MX,CAT08,16.99,15.31,2.99,10.64,0.0,0.0,45.93,93,65,0,0
F_MX_01,H_AE_01,BR,CAT08,16.99,15.31,2.99,10.63,0.08,1.36,47.28,87,66,0,0
F_MX_01,H_AE_01,AR,CAT08,16.99,15.31,2.99,9.68,0.1,1.7,46.67,93,68,0,0
F_MX_01,H_AE_01,DE,CAT08,16.99,15.31,2.99,5.49,0.08,1.36,42.14,62,51,0,0
F_MX_01,H_AE_01,GB,CAT08,16.99,15.31,2.99,5.53,0.08,1.36,42.18,66,53,0,0
F_MX_01,H_AE_01,FR,CAT08,16.99,15.31,2.99,4.81,0.08,1.36,41.46,64,54,0,0
F_MX_01,H_AE_01,AE,CAT08,16.99,15.31,2.99,0.73,0.08,1.36,37.38,48,66,1,0
F_MX_01,H_AE_01,SA,CAT08,16.99,15.31,2.99,5.61,0.08,1.36,42.26,50,68,1,0
F_MX_01,H_AE_01,ZA,CAT08,16.99,15.31,2.99,2.72,0.12,2.04,40.05,70,69,0,0
F_MX_01,H_AE_01,CN,CAT08,16.99,15.31,2.99,4.8,0.1,1.7,41.79,63,67,1,0
F_MX_01,H_AE_01,JP,CAT08,16.99,15.31,2.99,7.09,0.1,1.7,44.08,72,55,0,0
F_MX_01,H_AE_01,KR,CAT08,16.99,15.31,2.99,6.33,0.1,1.7,43.32,69,54,0,0
F_MX_01,H_AE_01,IN,CAT08,16.99,15.31,2.99,5.41,0.1,1.7,42.4,55,69,1,0
F_MX_01,H_AE_01,VN,CAT08,16.99,15.31,2.99,4.72,0.1,1.7,41.71,65,67,1,0
F_MX_01,H_AE_01,AU,CAT08,16.99,15.31,2.99,8.56,0.12,2.04,45.89,80,52,0,0
F_MX_01,H_ZA_01,US,CAT08,16.99,17.48,2.76,12.43,0.01,0.17,49.83,98,52,0,0
F_MX_01,H_ZA_01,CA,CAT08,16.99,17.48,2.76,11.67,0.03,0.51,49.41,99,53,0,0
F_MX_01,H_ZA_01,MX,CAT08,16.99,17.48,2.76,12.55,0.0,0.0,49.78,99,65,0,0
F_MX_01,H_ZA_01,BR,CAT08,16.99,17.48,2.76,5.69,0.08,1.36,44.28,77,66,0,0
F_MX_01,H_ZA_01,AR,CAT08,16.99,17.48,2.76,6.11,0.1,1.7,45.04,77,68,0,0
F_MX_01,H_ZA_01,DE,CAT08,16.99,17.48,2.76,7.07,0.08,1.36,45.66,79,51,0,0
F_MX_01,H_ZA_01,GB,CAT08,16.99,17.48,2.76,6.87,0.08,1.36,45.46,81,53,0,0
F_MX_01,H_ZA_01,FR,CAT08,16.99,17.48,2.76,6.09,0.08,1.36,44.68,78,54,0,0
F_MX_01,H_ZA_01,AE,CAT08,16.99,17.48,2.76,7.02,0.08,1.36,45.61,70,66,0,0
F_MX_01,H_ZA_01,SA,CAT08,16.99,17.48,2.76,7.93,0.08,1.36,46.52,69,68,0,0
F_MX_01,H_ZA_01,ZA,CAT08,16.99,17.48,2.76,1.33,0.12,2.04,40.6,51,69,1,0
F_MX_01,H_ZA_01,CN,CAT08,16.99,17.48,2.76,9.3,0.1,1.7,48.23,84,67,0,0
F_MX_01,H_ZA_01,JP,CAT08,16.99,17.48,2.76,12.32,0.1,1.7,51.25,94,55,0,0
F_MX_01,H_ZA_01,KR,CAT08,16.99,17.48,2.76,8.93,0.1,1.7,47.86,91,54,0,0
F_MX_01,H_ZA_01,IN,CAT08,16.99,17.48,2.76,5.96,0.1,1.7,44.89,75,69,0,0
F_MX_01,H_ZA_01,VN,CAT08,16.99,17.48,2.76,7.55,0.1,1.7,46.48,82,67,0,0
F_MX_01,H_ZA_01,AU,CAT08,16.99,17.48,2.76,7.14,0.12,2.04,46.41,83,52,0,0
F_MX_01,H_CN_01,US,CAT08,16.99,15.88,1.57,9.9,0.01,0.17,44.51,76,52,0,1
F_MX_01,H_CN_01,CA,CAT08,16.99,15.88,1.57,7.29,0.03,0.51,42.24,69,53,0,1
F_MX_01,H_CN_01,MX,CAT08,16.99,15.88,1.57,9.77,0.0,0.0,44.21,79,65,0,0
F_MX_01,H_CN_01,BR,CAT08,16.99,15.88,1.57,12.9,0.08,1.36,48.7,98,66,0,0
F_MX_01,H_CN_01,AR,CAT08,16.99,15.88,1.57,13.56,0.1,1.7,49.7,101,68,0,0
F_MX_01,H_CN_01,DE,CAT08,16.99,15.88,1.57,7.76,0.08,1.36,43.56,67,51,0,0
F_MX_01,H_CN_01,GB,CAT08,16.99,15.88,1.57,6.26,0.08,1.36,42.06,68,53,0,0
F_MX_01,H_CN_01,FR,CAT08,16.99,15.88,1.57,6.96,0.08,1.36,42.76,70,54,0,0
F_MX_01,H_CN_01,AE,CAT08,16.99,15.88,1.57,4.98,0.08,1.36,40.78,61,66,1,0
F_MX_01,H_CN_01,SA,CAT08,16.99,15.88,1.57,5.92,0.08,1.36,41.72,63,68,1,0
F_MX_01,H_CN_01,ZA,CAT08,16.99,15.88,1.57,10.21,0.12,2.04,46.69,79,69,0,0
F_MX_01,H_CN_01,CN,CAT08,16.99,15.88,1.57,1.24,0.1,1.7,37.38,40,67,1,0
